年度,樹木ID,緯度,経度,施設区分,種類,備考,所在地
2025,AXH-9409,35.7215112498676,139.604661777821,井草川樹木,ハナミズキ,,上井草3-18
2025,UXT-6207,35.7215812498689,139.604634972264,井草川樹木,ハナミズキ,,上井草3-18
2025,QWR-6924,35.7216419720921,139.60461438893,井草川樹木,ハナミズキ,,上井草3-18
2025,NZD-4281,35.7216834998706,139.604597166707,井草川樹木,ハナミズキ,,上井草3-18
2025,LUC-1526,35.7214013054207,139.604750250044,井草川樹木,サクラ,,上井草3-17
2025,JFJ-2847,35.7213917220872,139.604754194489,井草川樹木,ネズミモチ,,上井草3-17
2025,WFU-4494,35.7213724720869,139.604756222267,井草川樹木,ハナミズキ,,上井草3-17
2025,HAT-3583,35.7212996943084,139.604741916713,井草川樹木,サルスベリ,,上井草3-17
2025,SUX-1716,35.7212817498638,139.604732944491,井草川樹木,サンシュ,,上井草3-17
2025,RFC-1409,35.7212941665312,139.604686638936,井草川樹木,サルスベリ,,上井草3-17
2025,KRU-3229,35.7213194998648,139.604692027824,井草川樹木,ゴヨウマツ,,上井草3-17
2025,JEY-5614,35.721342249865,139.604705305601,井草川樹木,ハナミズキ,,上井草3-17
2025,UWL-2924,35.7213839165321,139.604708722267,井草川樹木,サルスベリ,,上井草3-17
2025,AMN-7778,35.7213903054212,139.604696555601,井草川樹木,アブラギリ,,上井草3-17
2025,RBR-4583,35.7213675554209,139.604697388934,井草川樹木,ムクゲ,,上井草3-17
2025,KPY-3197,35.7212732220869,139.604657361159,井草川樹木,カナメモチ,,上井草3-17
2025,AHT-8883,35.7212564165312,139.604650555603,井草川樹木,ハナミズキ,,上井草3-17
2025,KAA-8101,35.7212515831981,139.604632277826,井草川樹木,ネズミモチ,,上井草3-17
2025,WTG-1603,35.721232527643,139.604580833382,井草川樹木,サルスベリ,,上井草3-17
2025,GLM-5453,35.7212129998653,139.604550138938,井草川樹木,ハナミズキ,,上井草3-17
2025,IJT-5335,35.7212085554213,139.604510916717,井草川樹木,ムクロジ,,上井草3-17
2025,SGA-9722,35.7211973331996,139.604466222273,井草川樹木,サルスベリ,,上井草3-17
2025,TLS-3434,35.721192166533,139.604451805606,井草川樹木,ツバキ,,上井草3-17
2025,WSF-8346,35.7211596387543,139.604485583384,井草川樹木,ハナミズキ,,上井草3-17
2025,UPR-6155,35.7211800554202,139.604569972272,井草川樹木,サルスベリ,,上井草3-17
2025,YTE-8131,35.7211939998641,139.604621388938,井草川樹木,ハナミズキ,,上井草3-17
2025,NPQ-5999,35.721206360975,139.604651166716,井草川樹木,ハリエンジュ,,上井草3-17
2025,PEC-0167,35.7212112498639,139.604659611159,井草川樹木,ハリエンジュ,,上井草3-17
2025,WGX-5681,35.7212153609749,139.604663388938,井草川樹木,サルスベリ,,上井草3-17
2025,WAP-5478,35.7212486387526,139.604711750048,井草川樹木,ハナミズキ,,上井草3-17
2025,LIN-9719,35.7209998332065,139.603771694501,井草川樹木,イヌシデ,,上井草3-16
2025,DBA-4480,35.7210423887601,139.603955722278,井草川樹木,コナラ,,上井草3-16
2025,VVG-7839,35.721047610982,139.603978611166,井草川樹木,イヌシデ,,上井草3-16
2025,BTS-6712,35.72106924987,139.604069361165,井草川樹木,イヌシデ,,上井草3-16
2025,DJV-3302,35.7210828332027,139.604121500054,井草川樹木,クヌギ,,上井草3-16
2025,CEJ-1095,35.7210994720909,139.604190972275,井草川樹木,サクラ,,上井草3-16
2025,FCS-5488,35.7211186943122,139.604277805608,井草川樹木,コナラ,,上井草3-16
2025,IUU-6841,35.7209044443215,139.603417694505,井草川樹木,クヌギ,,上井草3-15
2025,FVL-5503,35.720898416544,139.60339438895,井草川樹木,クヌギ,,上井草3-15
2025,UOP-1117,35.7208907776554,139.60337088895,井草川樹木,クヌギ,,上井草3-15
2025,XCN-3300,35.72082074988,139.603146611175,井草川樹木,コナラ,,上井草3-15
2025,MMM-4244,35.7208093609915,139.603110472286,井草川樹木,イヌシデ,,上井草3-15
2025,XXD-3041,35.7207815276592,139.603019194509,井草川樹木,コナラ,,上井草3-15
2025,JTF-2393,35.7207672776597,139.60297455562,井草川樹木,イヌシデ,,上井草3-15
2025,EBS-8531,35.7207527498825,139.602927388955,井草川樹木,イヌシデ,,上井草3-15
2025,VXY-5523,35.7206862221069,139.602728750068,井草川樹木,モミジ,,上井草3-14
2025,YXF-4396,35.7206818887738,139.60271647229,井草川樹木,アラカシ,,上井草3-14
2025,JWO-1248,35.7206748887739,139.602702916734,井草川樹木,ヤマボウシ,,上井草3-14
2025,QTW-2228,35.7206699443296,139.602691638957,井草川樹木,コブシ,,上井草3-14
2025,WCF-2771,35.7206649721075,139.602674833402,井草川樹木,モミジ,,上井草3-14
2025,DHA-1267,35.7206586943299,139.602657388957,井草川樹木,モミジ,,上井草3-14
2025,DXI-2606,35.720655360997,139.602632805624,井草川樹木,コナラ,,上井草3-14
2025,QHO-0750,35.7206470276638,139.60261136118,井草川樹木,コナラ,,上井草3-14
2025,ISZ-7557,35.7206395832197,139.602589305625,井草川樹木,サンシュ,,上井草3-14
2025,PCO-3060,35.7206331109976,139.602572861181,井草川樹木,サザンカ,,上井草3-14
2025,TFE-6241,35.7206279443313,139.602548277848,井草川樹木,サンシュ,,上井草3-14
2025,LFM-7423,35.7206186943314,139.60253375007,井草川樹木,ツバキ,,上井草3-14
2025,WMB-9572,35.7206118609983,139.602511666737,井草川樹木,サザンカ,,上井草3-14
2025,UXT-1681,35.7206157221098,139.602486055626,井草川樹木,サクラ,,上井草3-14
2025,GUC-2815,35.7206041943323,139.602461722293,井草川樹木,クヌギ,,上井草3-14
2025,ETQ-1673,35.7205928609992,139.602441916737,井草川樹木,イロハモミジ,,上井草3-14
2025,ECN-0384,35.7205844998884,139.602413722293,井草川樹木,ノムラモミジ,,上井草3-14
2025,EIE-5680,35.7205701387781,139.602346333405,井草川樹木,サクラ,,上井草3-14
2025,EYH-6050,35.7254375554574,139.609153999933,井草川樹木,サザンカ,,井草5-11
2025,VJA-8453,35.7254436943464,139.609148027711,井草川樹木,サザンカ,,井草5-11
2025,RDX-7080,35.7254450276797,139.609174388822,井草川樹木,コナラ,,井草5-11
2025,RUQ-3417,35.7254482776798,139.609195722154,井草川樹木,キンモクセイ,,井草5-11
2025,PKQ-4963,35.7254416110129,139.609197388821,井草川樹木,ネズミモチ,,井草5-11
2025,OOS-6336,35.7254492499019,139.609219222154,井草川樹木,コナラ,,井草5-11
2025,ZBI-6123,35.7254408610128,139.609221999932,井草川樹木,フジ,,井草5-11
2025,KYT-5651,35.7254464165684,139.609240305487,井草川樹木,ムクゲ,,井草5-11
2025,BRV-3711,35.7254419165683,139.609250361043,井草川樹木,ナンテン,,井草5-11
2025,KAG-6323,35.7254458610128,139.609270694376,井草川樹木,マテバシイ,,井草5-11
2025,SJV-3513,35.7254493887902,139.609290027709,井草川樹木,シイノキ,,井草5-11
2025,WUH-7541,35.725464972125,139.609062833266,井草川樹木,サザンカ,,井草5-11
2025,ETU-8114,35.7254575554583,139.609045249933,井草川樹木,サザンカ,,井草5-11
2025,LBD-0402,35.7254491110137,139.609027944378,井草川樹木,サザンカ,,井草5-11
2025,WQQ-5569,35.7254394443469,139.6090116666,井草川樹木,キンモクセイ,,井草5-11
2025,TBM-8532,35.7254303887911,139.608998388823,井草川樹木,サザンカ,,井草5-11
2025,JJT-9773,35.7254180554575,139.608982333268,井草川樹木,コナラ,,井草5-11
2025,LWM-6014,35.7254020276795,139.60896605549,井草川樹木,カナメモチ,,井草5-11
2025,XAR-6984,35.7253944165683,139.608958777713,井草川樹木,オニグルミ,,井草5-11
2025,PMY-5645,35.7253860276792,139.608951027713,井草川樹木,サザンカ,,井草5-11
2025,AWF-2489,35.7253638332343,139.608931749936,井草川樹木,サクラ,,井草5-11
2025,TQM-9685,35.725336416567,139.608917416604,井草川樹木,サザンカ,,井草5-11
2025,JKU-9227,35.7253210276779,139.608907916604,井草川樹木,キンモクセイ,,井草5-11
2025,OFM-5884,35.7253064443443,139.608899916604,井草川樹木,ユズリハ,,井草5-11
2025,WKD-3258,35.725290444344,139.608891416605,井草川樹木,カキノキ,,井草5-11
2025,MJI-5244,35.7252686665657,139.608884194383,井草川樹木,ウメ,,井草5-11
2025,DJX-7930,35.7253032498995,139.608953583271,井草川樹木,モッコク,,井草5-11
2025,PTE-0692,35.7253153054554,139.608953861049,井草川樹木,クヌギ,,井草5-11
2025,VGV-6235,35.7253294165667,139.60896133327,井草川樹木,サザンカ,,井草5-11
2025,NIW-2100,35.7253417499003,139.608979194381,井草川樹木,ヒメシャラ,,井草5-11
2025,JSQ-3473,35.7253589443451,139.608992027713,井草川樹木,ヒメシャラ,,井草5-11
2025,QWQ-7946,35.725374111012,139.608996999936,井草川樹木,モッコク,,井草5-11
2025,KPA-2538,35.7253966943458,139.609024861046,井草川樹木,ユズリハ,,井草5-11
2025,THN-7682,35.7254116110128,139.609050555489,井草川樹木,ユズリハ,,井草5-11
2025,HMJ-9395,35.7254225554573,139.609071083267,井草川樹木,モッコク,,井草5-11
2025,ZMI-6292,35.7251965554529,139.608909388829,井草川樹木,カイズカイブキ,,井草5-1
2025,KHV-5573,35.7251973332307,139.608892055496,井草川樹木,カイズカイブキ,,井草5-1
2025,IST-5333,35.7251969721197,139.608881888829,井草川樹木,カイズカイブキ,,井草5-1
2025,AOB-5669,35.7251983332309,139.608870222163,井草川樹木,カイズカイブキ,,井草5-1
2025,QCO-7078,35.7251987221198,139.608861388829,井草川樹木,カイズカイブキ,,井草5-1
2025,DMM-1103,35.7251859721195,139.608866166607,井草川樹木,ヒマラヤスギ,,井草5-1
2025,OPD-3057,35.7251573054523,139.608851666608,井草川樹木,ヒマラヤスギ,,井草5-1
2025,ESC-5900,35.7251251943405,139.60883352772,井草川樹木,ヒマラヤスギ,,井草5-1
2025,USR-7268,35.7250924721177,139.608805249943,井草川樹木,サクラ,,井草5-1
2025,MKT-9498,35.7250950832286,139.608861694387,井草川樹木,ヒマラヤスギ,,井草5-1
2025,IGL-0366,35.7251347221182,139.608891944386,井草川樹木,ヒマラヤスギ,,井草5-1
2025,IFR-7919,35.7251630554521,139.608906694386,井草川樹木,ヒマラヤスギ,,井草5-1
2025,QOZ-4732,35.724783972112,139.608571555507,井草川樹木,カナメモチ,,上井草2-43
2025,QLO-5099,35.7247938332233,139.608589611062,井草川樹木,ツバキ,,上井草2-43
2025,ORM-0928,35.724827333224,139.608589833284,井草川樹木,ヒマラヤスギ,,上井草2-43
2025,TDM-9001,35.7248504721134,139.608591777728,井草川樹木,ヒマラヤスギ,,上井草2-43
2025,ZOG-3613,35.7248988332255,139.60859236106,井草川樹木,ヒマラヤスギ,,上井草2-43
2025,KGV-2350,35.7248721665584,139.608559111061,井草川樹木,ナツミカン,,上井草2-43
2025,GSQ-0816,35.7246972498878,139.60858941662,井草川樹木,カイズカイブキ,,上井草2-41
2025,KSG-9275,35.7246816387764,139.608587444399,井草川樹木,カイズカイブキ,,上井草2-41
2025,VCV-8149,35.7246668609983,139.608584249954,井草川樹木,カイズカイブキ,,上井草2-41
2025,DVF-2437,35.7246561943314,139.608580472176,井草川樹木,カイズカイブキ,,上井草2-41
2025,YRW-4525,35.7246458609979,139.608575694399,井草川樹木,カイズカイブキ,,上井草2-41
2025,XRA-2583,35.724635194331,139.608570916622,井草川樹木,カイズカイブキ,,上井草2-41
2025,HLB-0809,35.7246264721087,139.608567499955,井草川樹木,カイズカイブキ,,上井草2-41
2025,XMP-1438,35.7246166109973,139.608562111067,井草川樹木,カイズカイブキ,,上井草2-41
2025,ALL-1358,35.7246049721082,139.608555499956,井草川樹木,カイズカイブキ,,上井草2-41
2025,FOG-8954,35.7245949443303,139.608548305511,井草川樹木,カイズカイブキ,,上井草2-41
2025,CJX-2999,35.7245835276634,139.608538916623,井草川樹木,カイズカイブキ,,上井草2-41
2025,RFB-0287,35.7246001387748,139.608540472178,井草川樹木,サザンカ,,上井草2-41
2025,NLZ-3993,35.7246114721084,139.608547083289,井草川樹木,サザンカ,,上井草2-41
2025,WWJ-7447,35.7246398609979,139.608560666621,井草川樹木,カナメモチ,,上井草2-41
2025,TKB-6223,35.7246513609981,139.608564222176,井草川樹木,キンモクセイ,,上井草2-41
2025,AYG-3330,35.7246628609983,139.608568611066,井草川樹木,ウバメガシ,,上井草2-41
2025,BTJ-3615,35.7245510276629,139.608500499957,井草川樹木,キンモクセイ,,上井草2-41
2025,TTO-7980,35.7245248054404,139.608465416624,井草川樹木,キンモクセイ,,上井草2-41
2025,NXR-6364,35.7245256943289,139.608525361069,井草川樹木,シラカシ,,上井草2-41
2025,PRY-4562,35.7245688887747,139.608454861068,井草川樹木,ナツミカン,,上井草2-41
2025,TPO-2525,35.724578749886,139.608466666624,井草川樹木,ウバメガシ,,上井草2-41
2025,GVG-5179,35.7245874721083,139.608476277734,井草川樹木,カナメモチ,,上井草2-41
2025,GVD-3661,35.7245984721085,139.608483277734,井草川樹木,キンモクセイ,,上井草2-41
2025,QFG-1443,35.7246146665532,139.608498749956,井草川樹木,サザンカ,,上井草2-41
2025,EZZ-9311,35.7246322221091,139.608507138844,井草川樹木,カナメモチ,,上井草2-41
2025,OHR-9067,35.7246429165537,139.608513138844,井草川樹木,サザンカ,,上井草2-41
2025,STO-9262,35.7246552221095,139.608520638844,井草川樹木,ネズミモチ,,上井草2-41
2025,TTI-6190,35.7246241665534,139.608490833289,井草川樹木,カキノキ,,上井草2-41
2025,WMS-6118,35.7244784721066,139.608361138848,井草川樹木,カナメモチ,,上井草2-41
2025,DFU-5645,35.7244753887733,139.608343055516,井草川樹木,カナメモチ,,上井草2-41
2025,VGN-7563,35.724473166551,139.608361388849,井草川樹木,カナメモチ,,上井草2-41
2025,UBO-5099,35.7244698332176,139.608345833294,井草川樹木,カナメモチ,,上井草2-41
2025,YDN-7350,35.7244838054399,139.608392083292,井草川樹木,モッコク,,上井草2-41
2025,VTK-5036,35.7245134165525,139.608253166626,井草川樹木,ツバキ,,上井草2-41
2025,CIX-4389,35.7245049443302,139.60821838885,井草川樹木,シュロ,,上井草2-41
2025,LRA-4779,35.7245013332194,139.608151499961,井草川樹木,トチノキ,,上井草2-41
2025,THW-4703,35.7244959721084,139.608115833295,井草川樹木,トチノキ,,上井草2-41
2025,OBD-8709,35.724493666553,139.608081777739,井草川樹木,トチノキ,,上井草2-41
2025,PGP-2608,35.7244883054422,139.608009194407,井草川樹木,キンモクセイ,,上井草2-41
2025,HLH-4500,35.7244360832189,139.608015055519,井草川樹木,キンモクセイ,,上井草2-41
2025,XJT-9360,35.7244426109963,139.608088333296,井草川樹木,ネズミモチ,,上井草2-41
2025,MUH-3138,35.7244485276628,139.608158777739,井草川樹木,イタチハギ,,上井草2-41
2025,IDU-9206,35.7244504443292,139.608192805517,井草川樹木,モミジ,,上井草2-41
2025,VWM-3977,35.7244538887736,139.608224222184,井草川樹木,サクラ,,上井草2-41
2025,YEV-0260,35.7244791665539,139.607874722186,井草川樹木,カナメモチ,,上井草2-40
2025,ELL-5057,35.7244751943317,139.607858638852,井草川樹木,カナメモチ,,上井草2-40
2025,ROS-5483,35.7244687221094,139.607841166631,井草川樹木,カナメモチ,,上井草2-40
2025,NMO-5951,35.7244666387761,139.607824666631,井草川樹木,シイノキ,,上井草2-40
2025,NCB-3198,35.7244647498874,139.607804138853,井草川樹木,サザンカ,,上井草2-40
2025,KLB-2957,35.7244284165533,139.607792527743,井草川樹木,カナメモチ,,上井草2-40
2025,OIQ-0631,35.7244316943311,139.607806972187,井草川樹木,ナツメ,,上井草2-40
2025,SMM-8392,35.724433694331,139.607821833299,井草川樹木,ウバメガシ,,上井草2-40
2025,JWI-7954,35.7244343887754,139.607834472187,井草川樹木,ウバメガシ,,上井草2-40
2025,LDM-0010,35.7244362221087,139.607854138853,井草川樹木,サザンカ,,上井草2-40
2025,HIG-4761,35.724436416553,139.607868611075,井草川樹木,サザンカ,,上井草2-40
2025,SQM-4954,35.7244301943308,139.607860472187,井草川樹木,ビワ,,上井草2-40
2025,PKG-9717,35.7244341665528,139.607894944409,井草川樹木,ナツメ,,上井草2-40
2025,GRN-6769,35.7244381109974,139.607893694409,井草川樹木,ナツメ,,上井草2-40
2025,OJV-7633,35.724462916554,139.607785249965,井草川樹木,ウバメガシ,,上井草2-40
2025,KVV-0457,35.7244623887763,139.607774416632,井草川樹木,ウバメガシ,,上井草2-40
2025,TQV-1415,35.7244610554431,139.607760388854,井草川樹木,キンモクセイ,,上井草2-40
2025,JUM-7924,35.724459944332,139.607746027743,井草川樹木,キンモクセイ,,上井草2-40
2025,FJG-1401,35.724458944332,139.607728333299,井草川樹木,キンモクセイ,,上井草2-40
2025,VEW-0157,35.724457583221,139.607712666632,井草川樹木,キンモクセイ,,上井草2-40
2025,ATN-6066,35.7244591665545,139.607698305521,井草川樹木,カナメモチ,,上井草2-40
2025,RIC-6806,35.7244633054435,139.607698999965,井草川樹木,サザンカ,,上井草2-40
2025,QUU-6109,35.7244628887769,139.607676666632,井草川樹木,クロガネモチ,,上井草2-40
2025,YLZ-8682,35.7244256109981,139.607731694411,井草川樹木,ヤマモモ,,上井草2-40
2025,WUB-1236,35.7244274165536,139.607747916632,井草川樹木,ヤマモモ,,上井草2-40
2025,IPK-3175,35.7244293332202,139.607769472187,井草川樹木,ヤマモモ,,上井草2-40
2025,QWR-6653,35.7244538332211,139.607682083299,井草川樹木,カイズカイブキ,,上井草2-40
2025,ATY-3884,35.7244533054435,139.607666833299,井草川樹木,カイズカイブキ,,上井草2-40
2025,JPM-4593,35.724451749888,139.607655666633,井草川樹木,カイズカイブキ,,上井草2-40
2025,UKA-1756,35.7244502221102,139.60763919441,井草川樹木,ウバメガシ,,上井草2-40
2025,NOW-3241,35.7244492221103,139.607626972188,井草川樹木,ウバメガシ,,上井草2-40
2025,QNS-0617,35.7244532221104,139.607619833299,井草川樹木,サザンカ,,上井草2-40
